sentence,article,biased_words4,topic_abortion,topic_coronavirus,topic_elections-2020,topic_environment,topic_gender,topic_gun-control,topic_immigration,topic_international-politics-and-world-news,topic_middle-class,topic_sport,topic_student-debt,topic_trump-presidency,topic_vaccines,topic_white-nationalism,outlet_alternet,outlet_breitbart,outlet_federalist,outlet_fox-news,outlet_huffpost,outlet_msnbc,outlet_reuters,outlet_usa-today,type_center,type_left,type_right,Label_bias_Biased,Label_bias_No agreement,Label_bias_Non-biased
"[   1 1855 2053  402 2430  402  643 1246  309 5182  797  596 7524   19
 7525  144  145  672 7526  154  156  157   56  312 1579  375 3616 1246
  226    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1507 7519 ...    0    0    0],[   1  672 7526    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1  522  513  480 1037  808 2414 1936  208 2671 8106 3966  265  808
  724   11  687   11 8107  469  742    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 5526 8095 ...    0    0    0],[  1 522   0   0   0   0   0   0   0   0   0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1 3079 1108  317  565  513 8115  484 1100 1119   38   30  317  565
 8118 4506 1225  429  162  565  912  405  168 1228    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1185 1567 ...    0    0    0],[   1 8118    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1  458   25   78 2308  779   83 3808  621 4132 1578  808 3066    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 5526 8095 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1 8122 2975  330  154 8122 1807 5336 3032  498 2679  308 8122  550
 4050  142  672 7728 8129 8130  874    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 209 923 ...   0   0   0],[   1 8129 7728    0    0    0    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 8160 1185 1225 1188  565 1228 1229 4629  671  479 1341  752 1199
 8161    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 8148 8149 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1  455 2141 1559  531 8163 1858  274 1815 2106  153 2069  729 1251
 2660 8164 4537 1631 1206  452 1491 8165 2126    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 8162  531 ...    0    0    0],[   1 8163    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
"[   1 8212 8213  374  209  215 1423  230   80 1150   71 1814 3407  742
  408 4580    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 742 613 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
"[    1   754   755  3281  1121   108    33    71  2327  1568   644  2866
  4587   128  2072   548 17104  1539   108    33   421   544  1995    70
  5866   301   226   528    33  1025   304  1599  1536    73  2149     9
   352   397  6070  1095    78     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 1512 1120 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1 2567   11 1246 8248   78  338 6604  179  151 1546  792    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1156 1722 ...    0    0    0],[   1 6604    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1  272 1509 3595 1218  939 1820 1544  344   70 1528 8274  817  303
 1509  744  162 8275 1634  128  755 4018 2555 3477  515 2086 2008 3843
 8274  817  299 8276    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 174 156 ...   0   0   0],[   1  939 1820 4018 8275  299 8276    0    0    0    0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1   14 1834 2195 2292  628 2393 8360 8361   54 2870  168 3091 4054
 2603 8362 8363   67  248 2464 2465 8364 4731 6678  622   56  271  623
 5742    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 338 708 ...   0   0   0],[   1 8364 6678    0    0    0    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  144  145   15  172  379  499  138 1019 6674 1240 3386 2191  483
 3541 2069    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1620 7554 ...    0    0    0],[   1 1019 6674 1240    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[    1   398 20079   230   174  2233   589  2076  8389 11857  8014  2909
   349   628   949     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1  476 7479 ...    0    0    0],[    1 20079  8014  2909     0     0     0     0     0     0     0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1   70  640 1246 1680  605  628 1240   78  248  628 1334    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1  70 640 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1  248  350  140 8420  351  492 1966 1778 2476  558  179  228 8421
   11 1579 2496 1008 2132 8422  147 4247 8423   67   43 8424  611 1479
 3279 1966  626 3823 2361 3453    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 248 350 ...   0   0   0],[   1 8421 8424 8420 4247 8423    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1  247  203 5914 8439  225 4458 1082 8438 2769 4102  109   51  726
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 261  51 ...   0   0   0],[   1 5914 2769 4102    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
"[   1 1120   66 1775  792   63  458 3162 2084 1147 1494   79 3678 4114
 1536 7852  205    9 1425   27   54 1945 2035  313 3721  176 1535 1536
 1539    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[ 1 63 64 ...  0  0  0],[   1 3162 7852 1536    0    0    0    0    0    0    0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  480 1253  481  401  626  820  567  623 3048    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1285 1196 ...    0    0    0],[   1 1253    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[    1   247   270    11  1436  1147 11223   750 13317    74    51   742
  1592   171   727     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[  1  14 245 ...   0   0   0],[    1 11223   750     0     0     0     0     0     0     0     0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1 1193 1943  176  644 8493  151  285 4037 2672   14  584 1572   92
 2069 1943  486 2298  304 1567  510 6532    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 2078 1213 ...    0    0    0],[   1 4037    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  800  192  205 3792  591   48 4340 1198 8510  425 1344  150  271
  175  819  565 3269  949   87    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 154 150 ...   0   0   0],[   1 8510 4340    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 2496 1087 3453  511  446  412   43  239  558  179 1752 8513 2496
 4039 1334 2496 4039  558 2008 8514    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 2496 1087 ...    0    0    0],[   1 1087    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[    1  1992    70   779  1906  7835 24886 26025 13452   565  1228  3856
   333  1511    70   128  1795   741   611   643 19967   544   735  4173
  7419  6421   655  6389  3828     0     0     0     0     0     0     0
     0     0     0     0     0     0     0     0     0     0     0     0
     0     0     0     0     0     0     0]",[   1 1512 1120 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1  377  145  499  489  138   78  138 2121 2069  408 7305   11 1575
 2109  452 1157  247  904  447  248 1832 6880  483  180    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  147 2528 ...    0    0    0],[   1 2109  904 6880 7305    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1 8529 2847 8530 1832 2289 2800  237 1037 2053 2109  347  563  991
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 908 628 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1  458 1530   63  328 1570    9  157  128  544  735 4334  644  515
  184 1776  742  794  522  555 1058 1217  184  817  458 2017   33 1488
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1  63 522 ...   0   0   0],[   1  184 1776  794    0    0    0    0    0    0    0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 8621  260  279  843 8625  817 1197 3650 4597 1341  271  871  248
  250  938 8626 8627    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  972 2678 ...    0    0    0],[  1 817   0   0   0   0   0   0   0   0   0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  458  522 1150 4351 1315  349 1067 1120 1692 1248 1539  710  151
  603 1295  349  177 1315 2086 2008  776  809  162  217 2344  301 1674
  643  312 1334  701    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1512 1120 ...    0    0    0],[   1 4351    0    0    0    0    0    0    0    0    0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1 1855 2678 2416 2457  894  607 6760 3055 2247 1220  375  742  265
  780  796 1183  818  272 1652  458 1509    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  603 1484 ...    0    0    0],[   1 1652    0    0    0    0    0    0    0    0    0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 3196  476 3871 2149 8272  271 8284 4786 8285 6214 2008  180  265
  179   29  180    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 174 156 ...   0   0   0],[   1 8272 8285 6214 2149    0    0    0    0    0    0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1 1658  458 1265  154 3399  533  458  848 4716 4717  750  635  544
 1135   30  644  270 2345 2638 1598    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1658  458 ...    0    0    0],[  1 750   0   0   0   0   0   0   0   0   0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 1295  202   85  792 1477  505 2549 2423 1486 1487  870 1088   54
  131    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  792 1477 ...    0    0    0],[  1 870 505   0   0   0   0   0   0   0   0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  458   15  134 4765 4766   42 4375 6749  792 3823  558  179 3720
 1933   81   30 2022 7594 1038    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 458  15 ...   0   0   0],[   1 6749    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1   22  163 1775 1246  312 3053 1156 1678  707 1930 1546  351   25
  447   92  443 4786 3920 1882    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1786 2420 ...    0    0    0],[   1 3053    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1  100    3 2496 2099  138  179   61 5154   45 1056 1246    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 301  68 ...   0   0   0],[   1 5154    0    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
"[   1 1185 1225 3268  175  304  205   87  550  778 1220  565 1228 1342
  875  565 1228 5777 2119  693 3057  175  819  565 1229  680 1183  304
 1227 1225  565  529  236  304  563    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 544 584 ...   0   0   0],[   1  875 3057    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1  506 1174 2100 4108 2308  650  607 1466 8853 1449 1436    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  506 1174 ...    0    0    0],[   1  506 1174    0    0    0    0    0    0    0    0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 4717 2397  555 2176 2113 1082  247  176  458  168  635  544 1135
   30 3823  558  179 3828 3238 1188 8859 1114 6720    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 2194  458 ...    0    0    0],[   1 1188 8859    0    0    0    0    0    0    0    0],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1 1143 4757 8872 2756 3577  449  923  498  198  157  151 1074 2191
  401 8873    4 2360  254  301 2191  706 1906 3009 1037  654  157 8874
 1216    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1143 4757 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1 1855 5847 2946 7233   56  494   59  153  671  248 8897 5834 1447
 8898 1129  204  279    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  428 5201 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
"[   1 1043   63  412 1649 8935 8936  159 8937  375 1065 1649 2920 8938
  157  209  375 6634 8939  406   79   27 8940 3713  406 1793  987 1107
  239    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1 1043   63 ...    0    0    0],[   1 8937    0    0    0    0    0    0    0    0    0],0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1 2276 2679 1774  584 1889 1315 4901  632 1715 2069  979 3065  452
  817 1578  174  482 4863 1752   70 2187    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[   1  176 2069 ...    0    0    0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
"[   1 2067 8558  303  772 5193 1494 8559  184 4883   33  458   64   65
   66  845 3121 1494 1480 2652 8560 4693   79 1591  715  155 3181  378
  742  174  471 1197 1815  629 8561  715   79  977    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1  63 522 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1  151  202 3926 3429  993 7798  862 8960 8961 2427 8962 6395    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 151 202 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[   1 2679  308  584   50  189 1238    7 3821  820   15  134  733 3586
  462 6140  565 1228 1229    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 544 603 ...   0   0   0],[1 0 0 0 0 0 0 0 0 0 0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
"[   1  544  735  157 1724   47   48  247  750  742  987  156  157  378
   33 4896  449  987  866   47 5925 6434  408  742  351  317  715  767
  165    0    0    0    0    0    0    0    0    0    0    0    0    0
    0    0    0    0    0    0    0    0    0    0    0    0    0]",[  1 544 735 ...   0   0   0],[   1  750 6434  408    0    0    0    0    0    0    0],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
